user_id,product_id,event_time,event_type,price,category,rating,purchase_count,activity_events,first_event,last_event,popularity_count,avg_price,avg_rating
3242,10,2019-10-07 14:00:00,view,109.0,electronics,2.9,9,9,2019-10-01 18:00:00,2019-10-26 10:00:00,1560,109.0,2.9
2189,1,2019-10-21 17:00:00,cart,109.95,men's clothing,3.9,10,10,2019-10-07 04:00:00,2019-10-29 23:00:00,1465,109.95,3.9
4718,18,2019-10-17 19:00:00,view,9.85,women's clothing,4.7,6,6,2019-10-05 02:00:00,2019-10-30 01:00:00,1461,9.85,4.7
836,11,2019-10-26 19:00:00,view,109.0,electronics,4.8,8,8,2019-10-01 19:00:00,2019-10-27 08:00:00,1511,109.0,4.8
3444,16,2019-10-04 21:00:00,view,29.95,women's clothing,2.9,7,7,2019-10-02 09:00:00,2019-10-28 21:00:00,1459,29.949999999999996,2.8999999999999995
3860,13,2019-10-05 00:00:00,view,599.0,electronics,2.9,8,8,2019-10-02 15:00:00,2019-10-28 08:00:00,1531,599.0,2.9
2723,6,2019-10-18 06:00:00,view,168.0,jewelery,3.9,7,7,2019-10-02 02:00:00,2019-10-28 07:00:00,1554,168.0,3.8999999999999995
2399,15,2019-10-30 08:00:00,view,56.99,women's clothing,2.6,5,5,2019-10-07 20:00:00,2019-10-30 08:00:00,1485,56.99000000000001,2.6
3151,11,2019-10-13 20:00:00,cart,109.0,electronics,4.8,5,5,2019-10-05 19:00:00,2019-10-13 20:00:00,1511,109.0,4.8
2191,1,2019-10-11 03:00:00,view,109.95,men's clothing,3.9,10,10,2019-10-02 19:00:00,2019-10-26 20:00:00,1465,109.95,3.9
3100,2,2019-10-19 19:00:00,view,22.3,men's clothing,4.1,7,7,2019-10-07 09:00:00,2019-10-31 00:00:00,1565,22.3,4.1
988,17,2019-10-29 20:00:00,view,39.99,women's clothing,3.8,6,6,2019-10-03 13:00:00,2019-10-29 20:00:00,1520,39.99,3.8
4364,5,2019-10-26 22:00:00,cart,695.0,jewelery,4.6,6,6,2019-10-11 20:00:00,2019-10-30 00:00:00,1438,695.0,4.6
1900,6,2019-10-31 20:00:00,cart,168.0,jewelery,3.9,9,9,2019-10-04 11:00:00,2019-10-31 20:00:00,1554,168.0,3.8999999999999995
729,10,2019-10-01 16:00:00,purchase,109.0,electronics,2.9,6,6,2019-10-01 16:00:00,2019-10-20 09:00:00,1560,109.0,2.9
1150,18,2019-10-04 11:00:00,cart,9.85,women's clothing,4.7,5,5,2019-10-04 11:00:00,2019-10-20 03:00:00,1461,9.85,4.7
1381,7,2019-10-19 21:00:00,view,9.99,jewelery,3.0,12,12,2019-10-02 15:00:00,2019-10-31 03:00:00,1486,9.99,3.0
2975,6,2019-10-26 10:00:00,view,168.0,jewelery,3.9,11,11,2019-10-02 23:00:00,2019-10-31 13:00:00,1554,168.0,3.8999999999999995
744,19,2019-10-09 20:00:00,view,7.95,women's clothing,4.5,5,5,2019-10-09 20:00:00,2019-10-30 05:00:00,1486,7.95,4.5
4892,18,2019-10-08 09:00:00,cart,9.85,women's clothing,4.7,6,6,2019-10-08 09:00:00,2019-10-31 22:00:00,1461,9.85,4.7
309,12,2019-10-25 09:00:00,view,114.0,electronics,4.8,5,5,2019-10-21 16:00:00,2019-10-29 05:00:00,1509,114.0,4.8
1820,4,2019-10-02 17:00:00,cart,15.99,men's clothing,2.1,5,5,2019-10-02 17:00:00,2019-10-29 06:00:00,1449,15.990000000000002,2.1
4211,7,2019-10-12 10:00:00,view,9.99,jewelery,3.0,7,7,2019-10-01 11:00:00,2019-10-29 00:00:00,1486,9.99,3.0
3492,10,2019-10-16 16:00:00,view,109.0,electronics,2.9,7,7,2019-10-03 11:00:00,2019-10-31 06:00:00,1560,109.0,2.9
118,14,2019-10-18 08:00:00,view,999.99,electronics,2.2,3,3,2019-10-13 21:00:00,2019-10-19 12:00:00,1521,999.99,2.2
4563,2,2019-10-23 14:00:00,cart,22.3,men's clothing,4.1,9,9,2019-10-01 21:00:00,2019-10-31 18:00:00,1565,22.3,4.1
465,16,2019-10-12 00:00:00,view,29.95,women's clothing,2.9,10,10,2019-10-01 16:00:00,2019-10-31 19:00:00,1459,29.949999999999996,2.8999999999999995
4649,1,2019-10-19 23:00:00,cart,109.95,men's clothing,3.9,6,6,2019-10-02 12:00:00,2019-10-27 14:00:00,1465,109.95,3.9
1333,5,2019-10-19 03:00:00,view,695.0,jewelery,4.6,12,12,2019-10-01 13:00:00,2019-10-27 08:00:00,1438,695.0,4.6
1983,3,2019-10-17 23:00:00,view,55.99,men's clothing,4.7,7,7,2019-10-05 02:00:00,2019-10-31 18:00:00,1510,55.99000000000001,4.7
78,17,2019-10-20 20:00:00,view,39.99,women's clothing,3.8,6,6,2019-10-04 01:00:00,2019-10-26 00:00:00,1520,39.99,3.8
4529,7,2019-10-09 01:00:00,view,9.99,jewelery,3.0,6,6,2019-10-04 08:00:00,2019-10-29 03:00:00,1486,9.99,3.0
3743,1,2019-10-03 14:00:00,view,109.95,men's clothing,3.9,6,6,2019-10-01 10:00:00,2019-10-27 18:00:00,1465,109.95,3.9
3028,16,2019-10-04 16:00:00,view,29.95,women's clothing,2.9,8,8,2019-10-04 12:00:00,2019-10-23 01:00:00,1459,29.949999999999996,2.8999999999999995
2051,20,2019-10-07 23:00:00,view,12.99,women's clothing,3.6,8,8,2019-10-01 17:00:00,2019-10-31 01:00:00,1482,12.99,3.6
4391,8,2019-10-16 12:00:00,cart,10.99,jewelery,1.9,7,7,2019-10-03 19:00:00,2019-10-30 00:00:00,1506,10.989999999999998,1.9000000000000001
3240,12,2019-10-27 01:00:00,view,114.0,electronics,4.8,6,6,2019-10-08 09:00:00,2019-10-27 09:00:00,1509,114.0,4.8
1950,19,2019-10-22 17:00:00,view,7.95,women's clothing,4.5,5,5,2019-10-06 14:00:00,2019-10-22 17:00:00,1486,7.95,4.5
3016,9,2019-10-25 11:00:00,cart,64.0,electronics,3.3,7,7,2019-10-02 16:00:00,2019-10-25 11:00:00,1500,64.0,3.3
2965,3,2019-10-11 21:00:00,cart,55.99,men's clothing,4.7,3,3,2019-10-02 08:00:00,2019-10-26 23:00:00,1510,55.99000000000001,4.7
2368,13,2019-10-13 13:00:00,view,599.0,electronics,2.9,5,5,2019-10-08 12:00:00,2019-10-23 12:00:00,1531,599.0,2.9
2995,9,2019-10-13 04:00:00,cart,64.0,electronics,3.3,13,13,2019-10-03 23:00:00,2019-10-30 01:00:00,1500,64.0,3.3
2076,2,2019-10-06 22:00:00,cart,22.3,men's clothing,4.1,15,15,2019-10-01 00:00:00,2019-10-31 15:00:00,1565,22.3,4.1
4788,8,2019-10-02 21:00:00,view,10.99,jewelery,1.9,8,8,2019-10-01 07:00:00,2019-10-31 08:00:00,1506,10.989999999999998,1.9000000000000001
2941,10,2019-10-19 07:00:00,view,109.0,electronics,2.9,6,6,2019-10-02 00:00:00,2019-10-30 13:00:00,1560,109.0,2.9
2647,10,2019-10-31 15:00:00,view,109.0,electronics,2.9,9,9,2019-10-02 05:00:00,2019-10-31 15:00:00,1560,109.0,2.9
2440,3,2019-10-06 04:00:00,view,55.99,men's clothing,4.7,10,10,2019-10-02 17:00:00,2019-10-29 03:00:00,1510,55.99000000000001,4.7
1609,5,2019-10-02 10:00:00,purchase,695.0,jewelery,4.6,8,8,2019-10-02 10:00:00,2019-10-31 21:00:00,1438,695.0,4.6
677,15,2019-10-25 03:00:00,view,56.99,women's clothing,2.6,3,3,2019-10-14 04:00:00,2019-10-25 03:00:00,1485,56.99000000000001,2.6
718,15,2019-10-08 19:00:00,view,56.99,women's clothing,2.6,6,6,2019-10-03 02:00:00,2019-10-28 23:00:00,1485,56.99000000000001,2.6
820,9,2019-10-26 17:00:00,purchase,64.0,electronics,3.3,10,10,2019-10-03 16:00:00,2019-10-31 02:00:00,1500,64.0,3.3
2794,10,2019-10-22 19:00:00,cart,109.0,electronics,2.9,4,4,2019-10-01 10:00:00,2019-10-25 06:00:00,1560,109.0,2.9
3988,4,2019-10-30 07:00:00,view,15.99,men's clothing,2.1,9,9,2019-10-03 03:00:00,2019-10-30 07:00:00,1449,15.990000000000002,2.1
2532,20,2019-10-13 16:00:00,cart,12.99,women's clothing,3.6,6,6,2019-10-04 21:00:00,2019-10-29 22:00:00,1482,12.99,3.6
4696,7,2019-10-21 12:00:00,cart,9.99,jewelery,3.0,7,7,2019-10-02 20:00:00,2019-10-29 08:00:00,1486,9.99,3.0
3976,2,2019-10-15 09:00:00,cart,22.3,men's clothing,4.1,4,4,2019-10-05 07:00:00,2019-10-27 22:00:00,1565,22.3,4.1
1244,19,2019-10-20 13:00:00,view,7.95,women's clothing,4.5,9,9,2019-10-01 00:00:00,2019-10-20 13:00:00,1486,7.95,4.5
1428,9,2019-10-14 22:00:00,view,64.0,electronics,3.3,11,11,2019-10-04 15:00:00,2019-10-30 22:00:00,1500,64.0,3.3
1051,8,2019-10-06 20:00:00,view,10.99,jewelery,1.9,3,3,2019-10-06 20:00:00,2019-10-20 17:00:00,1506,10.989999999999998,1.9000000000000001
1014,8,2019-10-16 17:00:00,view,10.99,jewelery,1.9,5,5,2019-10-03 09:00:00,2019-10-29 18:00:00,1506,10.989999999999998,1.9000000000000001
3954,11,2019-10-17 09:00:00,view,109.0,electronics,4.8,10,10,2019-10-02 23:00:00,2019-10-31 10:00:00,1511,109.0,4.8
978,5,2019-10-26 03:00:00,cart,695.0,jewelery,4.6,3,3,2019-10-07 18:00:00,2019-10-26 03:00:00,1438,695.0,4.6
698,19,2019-10-23 19:00:00,view,7.95,women's clothing,4.5,3,3,2019-10-16 19:00:00,2019-10-23 19:00:00,1486,7.95,4.5
485,20,2019-10-21 13:00:00,view,12.99,women's clothing,3.6,9,9,2019-10-04 20:00:00,2019-10-28 11:00:00,1482,12.99,3.6
227,11,2019-10-04 12:00:00,cart,109.0,electronics,4.8,3,3,2019-10-04 12:00:00,2019-10-28 09:00:00,1511,109.0,4.8
3246,1,2019-10-23 08:00:00,view,109.95,men's clothing,3.9,8,8,2019-10-01 13:00:00,2019-10-29 12:00:00,1465,109.95,3.9
4371,20,2019-10-16 12:00:00,cart,12.99,women's clothing,3.6,6,6,2019-10-04 04:00:00,2019-10-21 13:00:00,1482,12.99,3.6
777,4,2019-10-28 17:00:00,cart,15.99,men's clothing,2.1,3,3,2019-10-03 06:00:00,2019-10-28 17:00:00,1449,15.990000000000002,2.1
1985,18,2019-10-29 12:00:00,purchase,9.85,women's clothing,4.7,5,5,2019-10-03 19:00:00,2019-10-29 12:00:00,1461,9.85,4.7
4742,2,2019-10-02 17:00:00,view,22.3,men's clothing,4.1,10,10,2019-10-02 17:00:00,2019-10-28 22:00:00,1565,22.3,4.1
3666,9,2019-10-26 10:00:00,cart,64.0,electronics,3.3,6,6,2019-10-02 00:00:00,2019-10-26 10:00:00,1500,64.0,3.3
3580,18,2019-10-02 04:00:00,cart,9.85,women's clothing,4.7,3,3,2019-10-02 04:00:00,2019-10-21 23:00:00,1461,9.85,4.7
1189,5,2019-10-12 09:00:00,cart,695.0,jewelery,4.6,4,4,2019-10-07 03:00:00,2019-10-18 12:00:00,1438,695.0,4.6
3323,3,2019-10-17 19:00:00,cart,55.99,men's clothing,4.7,4,4,2019-10-07 03:00:00,2019-10-23 00:00:00,1510,55.99000000000001,4.7
2125,18,2019-10-05 14:00:00,view,9.85,women's clothing,4.7,8,8,2019-10-01 10:00:00,2019-10-22 01:00:00,1461,9.85,4.7
3627,3,2019-10-24 03:00:00,view,55.99,men's clothing,4.7,8,8,2019-10-02 00:00:00,2019-10-27 13:00:00,1510,55.99000000000001,4.7
3679,2,2019-10-01 06:00:00,cart,22.3,men's clothing,4.1,7,7,2019-10-01 06:00:00,2019-10-25 19:00:00,1565,22.3,4.1
3106,6,2019-10-06 05:00:00,cart,168.0,jewelery,3.9,9,9,2019-10-06 05:00:00,2019-10-30 09:00:00,1554,168.0,3.8999999999999995
3436,7,2019-10-19 00:00:00,cart,9.99,jewelery,3.0,9,9,2019-10-10 10:00:00,2019-10-30 17:00:00,1486,9.99,3.0
2414,13,2019-10-23 03:00:00,view,599.0,electronics,2.9,9,9,2019-10-03 04:00:00,2019-10-27 06:00:00,1531,599.0,2.9
1595,11,2019-10-29 09:00:00,view,109.0,electronics,4.8,6,6,2019-10-01 08:00:00,2019-10-29 11:00:00,1511,109.0,4.8
1278,9,2019-10-22 20:00:00,view,64.0,electronics,3.3,8,8,2019-10-12 04:00:00,2019-10-30 21:00:00,1500,64.0,3.3
2796,15,2019-10-21 19:00:00,cart,56.99,women's clothing,2.6,10,10,2019-10-01 20:00:00,2019-10-27 13:00:00,1485,56.99000000000001,2.6
1235,5,2019-10-13 05:00:00,cart,695.0,jewelery,4.6,5,5,2019-10-01 04:00:00,2019-10-25 07:00:00,1438,695.0,4.6
3256,20,2019-10-01 00:00:00,view,12.99,women's clothing,3.6,9,9,2019-10-01 00:00:00,2019-10-27 20:00:00,1482,12.99,3.6
4151,6,2019-10-04 17:00:00,cart,168.0,jewelery,3.9,6,6,2019-10-04 17:00:00,2019-10-30 10:00:00,1554,168.0,3.8999999999999995
2128,8,2019-10-17 13:00:00,view,10.99,jewelery,1.9,9,9,2019-10-02 00:00:00,2019-10-30 18:00:00,1506,10.989999999999998,1.9000000000000001
4302,1,2019-10-21 22:00:00,view,109.95,men's clothing,3.9,9,9,2019-10-04 03:00:00,2019-10-24 07:00:00,1465,109.95,3.9
1322,3,2019-10-13 22:00:00,view,55.99,men's clothing,4.7,3,3,2019-10-13 22:00:00,2019-10-23 18:00:00,1510,55.99000000000001,4.7
2756,12,2019-10-23 15:00:00,cart,114.0,electronics,4.8,5,5,2019-10-04 14:00:00,2019-10-23 15:00:00,1509,114.0,4.8
152,11,2019-10-17 04:00:00,cart,109.0,electronics,4.8,9,9,2019-10-02 12:00:00,2019-10-30 05:00:00,1511,109.0,4.8
3114,19,2019-10-03 07:00:00,view,7.95,women's clothing,4.5,7,7,2019-10-03 07:00:00,2019-10-31 01:00:00,1486,7.95,4.5
1618,3,2019-10-06 22:00:00,view,55.99,men's clothing,4.7,6,6,2019-10-06 22:00:00,2019-10-28 18:00:00,1510,55.99000000000001,4.7
3417,15,2019-10-27 00:00:00,cart,56.99,women's clothing,2.6,6,6,2019-10-01 20:00:00,2019-10-27 00:00:00,1485,56.99000000000001,2.6
1120,11,2019-10-23 11:00:00,view,109.0,electronics,4.8,5,5,2019-10-01 03:00:00,2019-10-24 12:00:00,1511,109.0,4.8
4582,7,2019-10-28 17:00:00,purchase,9.99,jewelery,3.0,7,7,2019-10-09 09:00:00,2019-10-28 17:00:00,1486,9.99,3.0
4333,4,2019-10-04 15:00:00,cart,15.99,men's clothing,2.1,7,7,2019-10-03 09:00:00,2019-10-25 05:00:00,1449,15.990000000000002,2.1
1385,17,2019-10-31 16:00:00,view,39.99,women's clothing,3.8,7,7,2019-10-03 20:00:00,2019-10-31 16:00:00,1520,39.99,3.8
2937,9,2019-10-07 11:00:00,view,64.0,electronics,3.3,6,6,2019-10-01 20:00:00,2019-10-22 23:00:00,1500,64.0,3.3
1666,10,2019-10-01 08:00:00,view,109.0,electronics,2.9,6,6,2019-10-01 08:00:00,2019-10-30 16:00:00,1560,109.0,2.9
3202,12,2019-10-31 22:00:00,view,114.0,electronics,4.8,6,6,2019-10-03 06:00:00,2019-10-31 22:00:00,1509,114.0,4.8
2358,17,2019-10-09 17:00:00,cart,39.99,women's clothing,3.8,4,4,2019-10-03 10:00:00,2019-10-23 04:00:00,1520,39.99,3.8
2573,3,2019-10-21 17:00:00,view,55.99,men's clothing,4.7,8,8,2019-10-02 22:00:00,2019-10-31 08:00:00,1510,55.99000000000001,4.7
10,6,2019-10-06 11:00:00,cart,168.0,jewelery,3.9,5,5,2019-10-06 11:00:00,2019-10-25 12:00:00,1554,168.0,3.8999999999999995
3570,2,2019-10-18 23:00:00,view,22.3,men's clothing,4.1,4,4,2019-10-15 16:00:00,2019-10-23 19:00:00,1565,22.3,4.1
3485,16,2019-10-29 00:00:00,purchase,29.95,women's clothing,2.9,11,11,2019-10-01 12:00:00,2019-10-29 00:00:00,1459,29.949999999999996,2.8999999999999995
4878,8,2019-10-10 22:00:00,view,10.99,jewelery,1.9,5,5,2019-10-03 02:00:00,2019-10-20 04:00:00,1506,10.989999999999998,1.9000000000000001
4773,17,2019-10-21 18:00:00,cart,39.99,women's clothing,3.8,8,8,2019-10-01 22:00:00,2019-10-25 00:00:00,1520,39.99,3.8
4703,13,2019-10-06 19:00:00,cart,599.0,electronics,2.9,11,11,2019-10-05 14:00:00,2019-10-26 03:00:00,1531,599.0,2.9
3996,20,2019-10-20 08:00:00,view,12.99,women's clothing,3.6,6,6,2019-10-09 07:00:00,2019-10-24 18:00:00,1482,12.99,3.6
615,16,2019-10-11 10:00:00,view,29.95,women's clothing,2.9,10,10,2019-10-01 02:00:00,2019-10-30 19:00:00,1459,29.949999999999996,2.8999999999999995
1819,4,2019-10-07 13:00:00,cart,15.99,men's clothing,2.1,5,5,2019-10-06 09:00:00,2019-10-31 08:00:00,1449,15.990000000000002,2.1
3263,1,2019-10-10 17:00:00,view,109.95,men's clothing,3.9,8,8,2019-10-10 04:00:00,2019-10-31 02:00:00,1465,109.95,3.9
1,6,2019-10-06 13:00:00,view,168.0,jewelery,3.9,8,8,2019-10-04 14:00:00,2019-10-31 19:00:00,1554,168.0,3.8999999999999995
629,16,2019-10-28 23:00:00,purchase,29.95,women's clothing,2.9,6,6,2019-10-06 00:00:00,2019-10-28 23:00:00,1459,29.949999999999996,2.8999999999999995
4327,18,2019-10-13 07:00:00,view,9.85,women's clothing,4.7,7,7,2019-10-05 14:00:00,2019-10-25 09:00:00,1461,9.85,4.7
515,17,2019-10-08 14:00:00,view,39.99,women's clothing,3.8,5,5,2019-10-04 21:00:00,2019-10-21 16:00:00,1520,39.99,3.8
2750,17,2019-10-14 21:00:00,cart,39.99,women's clothing,3.8,10,10,2019-10-03 13:00:00,2019-10-27 12:00:00,1520,39.99,3.8
3098,13,2019-10-10 22:00:00,cart,599.0,electronics,2.9,10,10,2019-10-02 07:00:00,2019-10-24 06:00:00,1531,599.0,2.9
765,5,2019-10-24 01:00:00,view,695.0,jewelery,4.6,6,6,2019-10-08 14:00:00,2019-10-29 09:00:00,1438,695.0,4.6
4600,6,2019-10-31 02:00:00,view,168.0,jewelery,3.9,7,7,2019-10-08 02:00:00,2019-10-31 02:00:00,1554,168.0,3.8999999999999995
1634,9,2019-10-14 13:00:00,cart,64.0,electronics,3.3,10,10,2019-10-13 03:00:00,2019-10-28 23:00:00,1500,64.0,3.3
662,13,2019-10-27 16:00:00,view,599.0,electronics,2.9,8,8,2019-10-03 12:00:00,2019-10-28 12:00:00,1531,599.0,2.9
3869,6,2019-10-18 13:00:00,cart,168.0,jewelery,3.9,6,6,2019-10-03 03:00:00,2019-10-21 10:00:00,1554,168.0,3.8999999999999995
284,12,2019-10-05 20:00:00,view,114.0,electronics,4.8,5,5,2019-10-02 16:00:00,2019-10-30 06:00:00,1509,114.0,4.8
4082,20,2019-10-22 09:00:00,cart,12.99,women's clothing,3.6,5,5,2019-10-04 20:00:00,2019-10-22 09:00:00,1482,12.99,3.6
1589,11,2019-10-16 21:00:00,view,109.0,electronics,4.8,9,9,2019-10-10 02:00:00,2019-10-24 11:00:00,1511,109.0,4.8
1468,19,2019-10-21 04:00:00,purchase,7.95,women's clothing,4.5,5,5,2019-10-02 13:00:00,2019-10-31 23:00:00,1486,7.95,4.5
707,13,2019-10-28 13:00:00,view,599.0,electronics,2.9,6,6,2019-10-06 04:00:00,2019-10-28 13:00:00,1531,599.0,2.9
2296,10,2019-10-14 15:00:00,view,109.0,electronics,2.9,8,8,2019-10-03 05:00:00,2019-10-30 12:00:00,1560,109.0,2.9
343,11,2019-10-28 22:00:00,view,109.0,electronics,4.8,6,6,2019-10-05 08:00:00,2019-10-28 22:00:00,1511,109.0,4.8
1753,1,2019-10-24 06:00:00,view,109.95,men's clothing,3.9,6,6,2019-10-03 07:00:00,2019-10-24 06:00:00,1465,109.95,3.9
2810,1,2019-10-16 03:00:00,view,109.95,men's clothing,3.9,10,10,2019-10-04 00:00:00,2019-10-30 15:00:00,1465,109.95,3.9
3566,20,2019-10-19 16:00:00,cart,12.99,women's clothing,3.6,6,6,2019-10-10 10:00:00,2019-10-22 08:00:00,1482,12.99,3.6
2518,7,2019-10-11 02:00:00,cart,9.99,jewelery,3.0,10,10,2019-10-02 16:00:00,2019-10-20 22:00:00,1486,9.99,3.0
3621,11,2019-10-31 11:00:00,view,109.0,electronics,4.8,4,4,2019-10-02 18:00:00,2019-10-31 11:00:00,1511,109.0,4.8
2223,20,2019-10-21 16:00:00,view,12.99,women's clothing,3.6,6,6,2019-10-21 16:00:00,2019-10-30 02:00:00,1482,12.99,3.6
3725,10,2019-10-02 08:00:00,cart,109.0,electronics,2.9,4,4,2019-10-02 08:00:00,2019-10-29 13:00:00,1560,109.0,2.9
939,17,2019-10-11 03:00:00,view,39.99,women's clothing,3.8,3,3,2019-10-11 03:00:00,2019-10-25 03:00:00,1520,39.99,3.8
4566,9,2019-10-20 07:00:00,view,64.0,electronics,3.3,11,11,2019-10-02 18:00:00,2019-10-30 02:00:00,1500,64.0,3.3
876,13,2019-10-02 17:00:00,view,599.0,electronics,2.9,2,2,2019-10-02 17:00:00,2019-10-12 07:00:00,1531,599.0,2.9
1367,6,2019-10-01 17:00:00,view,168.0,jewelery,3.9,6,6,2019-10-01 17:00:00,2019-10-28 17:00:00,1554,168.0,3.8999999999999995
2594,12,2019-10-14 22:00:00,view,114.0,electronics,4.8,9,9,2019-10-02 19:00:00,2019-10-20 11:00:00,1509,114.0,4.8
3016,20,2019-10-11 07:00:00,cart,12.99,women's clothing,3.6,7,7,2019-10-02 16:00:00,2019-10-25 11:00:00,1482,12.99,3.6
446,4,2019-10-14 14:00:00,view,15.99,men's clothing,2.1,9,9,2019-10-06 11:00:00,2019-10-29 17:00:00,1449,15.990000000000002,2.1
969,16,2019-10-09 03:00:00,cart,29.95,women's clothing,2.9,9,9,2019-10-04 14:00:00,2019-10-29 08:00:00,1459,29.949999999999996,2.8999999999999995
1049,1,2019-10-06 02:00:00,view,109.95,men's clothing,3.9,8,8,2019-10-01 05:00:00,2019-10-26 05:00:00,1465,109.95,3.9
3377,4,2019-10-22 08:00:00,view,15.99,men's clothing,2.1,5,5,2019-10-04 09:00:00,2019-10-22 08:00:00,1449,15.990000000000002,2.1
3852,2,2019-10-16 22:00:00,view,22.3,men's clothing,4.1,8,8,2019-10-04 06:00:00,2019-10-28 22:00:00,1565,22.3,4.1
37,12,2019-10-07 04:00:00,purchase,114.0,electronics,4.8,7,7,2019-10-07 04:00:00,2019-10-30 09:00:00,1509,114.0,4.8
27,14,2019-10-10 21:00:00,view,999.99,electronics,2.2,10,10,2019-10-01 09:00:00,2019-10-31 17:00:00,1521,999.99,2.2
2579,6,2019-10-19 08:00:00,view,168.0,jewelery,3.9,8,8,2019-10-05 19:00:00,2019-10-30 07:00:00,1554,168.0,3.8999999999999995
3110,8,2019-10-03 05:00:00,view,10.99,jewelery,1.9,7,7,2019-10-02 08:00:00,2019-10-31 17:00:00,1506,10.989999999999998,1.9000000000000001
2739,2,2019-10-05 13:00:00,view,22.3,men's clothing,4.1,7,7,2019-10-05 13:00:00,2019-10-26 03:00:00,1565,22.3,4.1
4346,14,2019-10-03 06:00:00,view,999.99,electronics,2.2,11,11,2019-10-03 06:00:00,2019-10-31 21:00:00,1521,999.99,2.2
1605,11,2019-10-26 04:00:00,view,109.0,electronics,4.8,4,4,2019-10-03 03:00:00,2019-10-30 00:00:00,1511,109.0,4.8
2335,1,2019-10-24 07:00:00,view,109.95,men's clothing,3.9,3,3,2019-10-03 16:00:00,2019-10-24 07:00:00,1465,109.95,3.9
239,19,2019-10-24 08:00:00,purchase,7.95,women's clothing,4.5,5,5,2019-10-07 07:00:00,2019-10-31 21:00:00,1486,7.95,4.5
3851,14,2019-10-23 04:00:00,view,999.99,electronics,2.2,9,9,2019-10-02 12:00:00,2019-10-26 08:00:00,1521,999.99,2.2
1482,2,2019-10-21 18:00:00,cart,22.3,men's clothing,4.1,6,6,2019-10-01 13:00:00,2019-10-21 18:00:00,1565,22.3,4.1
1932,18,2019-10-15 18:00:00,view,9.85,women's clothing,4.7,11,11,2019-10-01 21:00:00,2019-10-21 19:00:00,1461,9.85,4.7
2663,13,2019-10-20 21:00:00,view,599.0,electronics,2.9,11,11,2019-10-07 16:00:00,2019-10-31 04:00:00,1531,599.0,2.9
1784,7,2019-10-02 04:00:00,purchase,9.99,jewelery,3.0,5,5,2019-10-02 04:00:00,2019-10-28 07:00:00,1486,9.99,3.0
4578,8,2019-10-20 06:00:00,cart,10.99,jewelery,1.9,5,5,2019-10-05 06:00:00,2019-10-30 19:00:00,1506,10.989999999999998,1.9000000000000001
16,2,2019-10-25 02:00:00,cart,22.3,men's clothing,4.1,7,7,2019-10-02 00:00:00,2019-10-26 09:00:00,1565,22.3,4.1
533,11,2019-10-16 12:00:00,cart,109.0,electronics,4.8,10,10,2019-10-01 23:00:00,2019-10-30 23:00:00,1511,109.0,4.8
4652,4,2019-10-12 01:00:00,purchase,15.99,men's clothing,2.1,7,7,2019-10-08 12:00:00,2019-10-30 21:00:00,1449,15.990000000000002,2.1
3282,8,2019-10-09 14:00:00,view,10.99,jewelery,1.9,5,5,2019-10-04 18:00:00,2019-10-23 15:00:00,1506,10.989999999999998,1.9000000000000001
1638,11,2019-10-20 22:00:00,view,109.0,electronics,4.8,10,10,2019-10-11 09:00:00,2019-10-26 16:00:00,1511,109.0,4.8
2277,11,2019-10-22 11:00:00,view,109.0,electronics,4.8,8,8,2019-10-04 15:00:00,2019-10-30 04:00:00,1511,109.0,4.8
4785,10,2019-10-27 23:00:00,cart,109.0,electronics,2.9,3,3,2019-10-01 05:00:00,2019-10-27 23:00:00,1560,109.0,2.9
3756,7,2019-10-11 14:00:00,cart,9.99,jewelery,3.0,7,7,2019-10-01 04:00:00,2019-10-22 15:00:00,1486,9.99,3.0
4328,10,2019-10-24 20:00:00,cart,109.0,electronics,2.9,10,10,2019-10-02 02:00:00,2019-10-29 23:00:00,1560,109.0,2.9
4512,10,2019-10-18 09:00:00,view,109.0,electronics,2.9,10,10,2019-10-01 09:00:00,2019-10-26 09:00:00,1560,109.0,2.9
1194,11,2019-10-28 08:00:00,purchase,109.0,electronics,4.8,11,11,2019-10-06 01:00:00,2019-10-28 08:00:00,1511,109.0,4.8
769,5,2019-10-17 08:00:00,view,695.0,jewelery,4.6,10,10,2019-10-02 13:00:00,2019-10-31 03:00:00,1438,695.0,4.6
49,17,2019-10-17 01:00:00,cart,39.99,women's clothing,3.8,4,4,2019-10-09 12:00:00,2019-10-25 20:00:00,1520,39.99,3.8
4160,3,2019-10-18 21:00:00,view,55.99,men's clothing,4.7,5,5,2019-10-10 05:00:00,2019-10-26 08:00:00,1510,55.99000000000001,4.7
3329,12,2019-10-24 05:00:00,purchase,114.0,electronics,4.8,5,5,2019-10-03 00:00:00,2019-10-24 09:00:00,1509,114.0,4.8
4644,10,2019-10-30 21:00:00,view,109.0,electronics,2.9,7,7,2019-10-09 03:00:00,2019-10-30 21:00:00,1560,109.0,2.9
2071,4,2019-10-03 06:00:00,view,15.99,men's clothing,2.1,9,9,2019-10-03 06:00:00,2019-10-30 19:00:00,1449,15.990000000000002,2.1
696,8,2019-10-02 15:00:00,purchase,10.99,jewelery,1.9,8,8,2019-10-02 15:00:00,2019-10-30 05:00:00,1506,10.989999999999998,1.9000000000000001
3817,14,2019-10-30 01:00:00,purchase,999.99,electronics,2.2,10,10,2019-10-01 01:00:00,2019-10-30 01:00:00,1521,999.99,2.2
