user_id,product_id,event_time,event_type,price,category,rating
173,14,2019-10-19 01:00:00,view,999.99,electronics,"{'rate': 2.2, 'count': 140}"
1043,9,2019-10-25 17:00:00,view,64.0,electronics,"{'rate': 3.3, 'count': 203}"
3134,12,2019-10-27 19:00:00,cart,114.0,electronics,"{'rate': 4.8, 'count': 400}"
1823,8,2019-10-15 03:00:00,view,10.99,jewelery,"{'rate': 1.9, 'count': 100}"
3392,8,2019-10-15 17:00:00,view,10.99,jewelery,"{'rate': 1.9, 'count': 100}"
19,4,2019-10-12 23:00:00,cart,15.99,men's clothing,"{'rate': 2.1, 'count': 430}"
1019,17,2019-10-30 23:00:00,view,39.99,women's clothing,"{'rate': 3.8, 'count': 679}"
4000,14,2019-10-22 14:00:00,view,999.99,electronics,"{'rate': 2.2, 'count': 140}"
598,19,2019-10-03 13:00:00,view,7.95,women's clothing,"{'rate': 4.5, 'count': 146}"
2812,19,2019-10-27 18:00:00,view,7.95,women's clothing,"{'rate': 4.5, 'count': 146}"
3801,13,2019-10-15 21:00:00,cart,599.0,electronics,"{'rate': 2.9, 'count': 250}"
1029,14,2019-10-03 03:00:00,cart,999.99,electronics,"{'rate': 2.2, 'count': 140}"
3606,4,2019-10-18 00:00:00,view,15.99,men's clothing,"{'rate': 2.1, 'count': 430}"
3763,4,2019-10-13 22:00:00,view,15.99,men's clothing,"{'rate': 2.1, 'count': 430}"
2217,3,2019-10-28 05:00:00,view,55.99,men's clothing,"{'rate': 4.7, 'count': 500}"
4469,8,2019-10-07 07:00:00,purchase,10.99,jewelery,"{'rate': 1.9, 'count': 100}"
3806,3,2019-10-26 14:00:00,cart,55.99,men's clothing,"{'rate': 4.7, 'count': 500}"
3043,7,2019-10-18 06:00:00,view,9.99,jewelery,"{'rate': 3, 'count': 400}"
2518,14,2019-10-02 16:00:00,view,999.99,electronics,"{'rate': 2.2, 'count': 140}"
1568,12,2019-10-31 03:00:00,view,114.0,electronics,"{'rate': 4.8, 'count': 400}"
2707,6,2019-10-16 21:00:00,view,168.0,jewelery,"{'rate': 3.9, 'count': 70}"
1371,8,2019-10-10 00:00:00,purchase,10.99,jewelery,"{'rate': 1.9, 'count': 100}"
4065,12,2019-10-15 13:00:00,cart,114.0,electronics,"{'rate': 4.8, 'count': 400}"
1285,8,2019-10-27 14:00:00,cart,10.99,jewelery,"{'rate': 1.9, 'count': 100}"
2173,9,2019-10-10 10:00:00,view,64.0,electronics,"{'rate': 3.3, 'count': 203}"
2603,5,2019-10-06 23:00:00,view,695.0,jewelery,"{'rate': 4.6, 'count': 400}"
4999,11,2019-10-05 00:00:00,view,109.0,electronics,"{'rate': 4.8, 'count': 319}"
1419,1,2019-10-10 05:00:00,view,109.95,men's clothing,"{'rate': 3.9, 'count': 120}"
1232,16,2019-10-25 04:00:00,view,29.95,women's clothing,"{'rate': 2.9, 'count': 340}"
1265,16,2019-10-15 14:00:00,view,29.95,women's clothing,"{'rate': 2.9, 'count': 340}"
2527,20,2019-10-08 01:00:00,view,12.99,women's clothing,"{'rate': 3.6, 'count': 145}"
754,11,2019-10-06 03:00:00,view,109.0,electronics,"{'rate': 4.8, 'count': 319}"
3410,3,2019-10-11 07:00:00,purchase,55.99,men's clothing,"{'rate': 4.7, 'count': 500}"
4123,17,2019-10-30 03:00:00,purchase,39.99,women's clothing,"{'rate': 3.8, 'count': 679}"
4212,1,2019-10-11 15:00:00,view,109.95,men's clothing,"{'rate': 3.9, 'count': 120}"
450,6,2019-10-31 15:00:00,view,168.0,jewelery,"{'rate': 3.9, 'count': 70}"
1185,18,2019-10-16 01:00:00,view,9.85,women's clothing,"{'rate': 4.7, 'count': 130}"
565,4,2019-10-06 13:00:00,cart,15.99,men's clothing,"{'rate': 2.1, 'count': 430}"
3295,9,2019-10-28 15:00:00,purchase,64.0,electronics,"{'rate': 3.3, 'count': 203}"
816,12,2019-10-15 06:00:00,cart,114.0,electronics,"{'rate': 4.8, 'count': 400}"
805,6,2019-10-22 23:00:00,cart,168.0,jewelery,"{'rate': 3.9, 'count': 70}"
3932,18,2019-10-31 11:00:00,view,9.85,women's clothing,"{'rate': 4.7, 'count': 130}"
1862,5,2019-10-02 13:00:00,view,695.0,jewelery,"{'rate': 4.6, 'count': 400}"
1581,9,2019-10-03 23:00:00,view,64.0,electronics,"{'rate': 3.3, 'count': 203}"
3034,3,2019-10-23 08:00:00,cart,55.99,men's clothing,"{'rate': 4.7, 'count': 500}"
1193,17,2019-10-09 17:00:00,view,39.99,women's clothing,"{'rate': 3.8, 'count': 679}"
346,10,2019-10-06 17:00:00,cart,109.0,electronics,"{'rate': 2.9, 'count': 470}"
4337,18,2019-10-02 05:00:00,cart,9.85,women's clothing,"{'rate': 4.7, 'count': 130}"
4070,11,2019-10-01 16:00:00,view,109.0,electronics,"{'rate': 4.8, 'count': 319}"
2887,14,2019-10-25 00:00:00,purchase,999.99,electronics,"{'rate': 2.2, 'count': 140}"
1403,18,2019-10-05 04:00:00,view,9.85,women's clothing,"{'rate': 4.7, 'count': 130}"
2588,13,2019-10-15 11:00:00,purchase,599.0,electronics,"{'rate': 2.9, 'count': 250}"
4538,10,2019-10-19 18:00:00,purchase,109.0,electronics,"{'rate': 2.9, 'count': 470}"
3528,16,2019-10-14 06:00:00,view,29.95,women's clothing,"{'rate': 2.9, 'count': 340}"
3885,11,2019-10-01 20:00:00,view,109.0,electronics,"{'rate': 4.8, 'count': 319}"
1196,20,2019-10-25 06:00:00,view,12.99,women's clothing,"{'rate': 3.6, 'count': 145}"
420,18,2019-10-01 07:00:00,cart,9.85,women's clothing,"{'rate': 4.7, 'count': 130}"
2218,8,2019-10-24 14:00:00,view,10.99,jewelery,"{'rate': 1.9, 'count': 100}"
4543,15,2019-10-28 16:00:00,purchase,56.99,women's clothing,"{'rate': 2.6, 'count': 235}"
2319,14,2019-10-14 10:00:00,view,999.99,electronics,"{'rate': 2.2, 'count': 140}"
888,3,2019-10-17 14:00:00,cart,55.99,men's clothing,"{'rate': 4.7, 'count': 500}"
2139,17,2019-10-15 18:00:00,purchase,39.99,women's clothing,"{'rate': 3.8, 'count': 679}"
3731,18,2019-10-13 01:00:00,cart,9.85,women's clothing,"{'rate': 4.7, 'count': 130}"
1282,7,2019-10-28 12:00:00,view,9.99,jewelery,"{'rate': 3, 'count': 400}"
1160,2,2019-10-28 17:00:00,view,22.3,men's clothing,"{'rate': 4.1, 'count': 259}"
4518,7,2019-10-11 09:00:00,view,9.99,jewelery,"{'rate': 3, 'count': 400}"
3381,2,2019-10-20 01:00:00,view,22.3,men's clothing,"{'rate': 4.1, 'count': 259}"
2709,11,2019-10-29 17:00:00,view,109.0,electronics,"{'rate': 4.8, 'count': 319}"
615,1,2019-10-30 19:00:00,view,109.95,men's clothing,"{'rate': 3.9, 'count': 120}"
1526,9,2019-10-16 18:00:00,cart,64.0,electronics,"{'rate': 3.3, 'count': 203}"
3968,17,2019-10-15 00:00:00,view,39.99,women's clothing,"{'rate': 3.8, 'count': 679}"
2804,13,2019-10-09 15:00:00,cart,599.0,electronics,"{'rate': 2.9, 'count': 250}"
3590,20,2019-10-30 17:00:00,view,12.99,women's clothing,"{'rate': 3.6, 'count': 145}"
46,15,2019-10-05 10:00:00,view,56.99,women's clothing,"{'rate': 2.6, 'count': 235}"
4768,9,2019-10-18 23:00:00,view,64.0,electronics,"{'rate': 3.3, 'count': 203}"
4519,20,2019-10-09 18:00:00,view,12.99,women's clothing,"{'rate': 3.6, 'count': 145}"
1844,16,2019-10-09 15:00:00,view,29.95,women's clothing,"{'rate': 2.9, 'count': 340}"
2618,6,2019-10-13 13:00:00,cart,168.0,jewelery,"{'rate': 3.9, 'count': 70}"
68,18,2019-10-31 23:00:00,purchase,9.85,women's clothing,"{'rate': 4.7, 'count': 130}"
1853,15,2019-10-02 16:00:00,view,56.99,women's clothing,"{'rate': 2.6, 'count': 235}"
4555,16,2019-10-18 22:00:00,view,29.95,women's clothing,"{'rate': 2.9, 'count': 340}"
2242,9,2019-10-03 13:00:00,view,64.0,electronics,"{'rate': 3.3, 'count': 203}"
3646,5,2019-10-05 18:00:00,cart,695.0,jewelery,"{'rate': 4.6, 'count': 400}"
903,8,2019-10-14 15:00:00,cart,10.99,jewelery,"{'rate': 1.9, 'count': 100}"
1588,8,2019-10-16 19:00:00,cart,10.99,jewelery,"{'rate': 1.9, 'count': 100}"
4659,6,2019-10-09 00:00:00,view,168.0,jewelery,"{'rate': 3.9, 'count': 70}"
1489,11,2019-10-10 19:00:00,view,109.0,electronics,"{'rate': 4.8, 'count': 319}"
2157,1,2019-10-03 16:00:00,view,109.95,men's clothing,"{'rate': 3.9, 'count': 120}"
4118,6,2019-10-10 09:00:00,cart,168.0,jewelery,"{'rate': 3.9, 'count': 70}"
4835,5,2019-10-30 23:00:00,view,695.0,jewelery,"{'rate': 4.6, 'count': 400}"
128,12,2019-10-30 06:00:00,cart,114.0,electronics,"{'rate': 4.8, 'count': 400}"
3290,7,2019-10-11 09:00:00,view,9.99,jewelery,"{'rate': 3, 'count': 400}"
4846,16,2019-10-18 16:00:00,view,29.95,women's clothing,"{'rate': 2.9, 'count': 340}"
1422,12,2019-10-29 04:00:00,view,114.0,electronics,"{'rate': 4.8, 'count': 400}"
3210,8,2019-10-01 04:00:00,cart,10.99,jewelery,"{'rate': 1.9, 'count': 100}"
3546,20,2019-10-26 03:00:00,view,12.99,women's clothing,"{'rate': 3.6, 'count': 145}"
3173,6,2019-10-30 09:00:00,purchase,168.0,jewelery,"{'rate': 3.9, 'count': 70}"
2255,5,2019-10-03 19:00:00,view,695.0,jewelery,"{'rate': 4.6, 'count': 400}"
1138,2,2019-10-06 00:00:00,view,22.3,men's clothing,"{'rate': 4.1, 'count': 259}"
4400,17,2019-10-30 18:00:00,view,39.99,women's clothing,"{'rate': 3.8, 'count': 679}"
2886,13,2019-10-17 15:00:00,cart,599.0,electronics,"{'rate': 2.9, 'count': 250}"
1660,1,2019-10-01 10:00:00,view,109.95,men's clothing,"{'rate': 3.9, 'count': 120}"
3292,19,2019-10-08 23:00:00,view,7.95,women's clothing,"{'rate': 4.5, 'count': 146}"
2986,1,2019-10-14 22:00:00,view,109.95,men's clothing,"{'rate': 3.9, 'count': 120}"
944,3,2019-10-22 11:00:00,view,55.99,men's clothing,"{'rate': 4.7, 'count': 500}"
4561,14,2019-10-23 17:00:00,cart,999.99,electronics,"{'rate': 2.2, 'count': 140}"
260,13,2019-10-31 20:00:00,view,599.0,electronics,"{'rate': 2.9, 'count': 250}"
1572,5,2019-10-09 21:00:00,cart,695.0,jewelery,"{'rate': 4.6, 'count': 400}"
149,5,2019-10-17 16:00:00,cart,695.0,jewelery,"{'rate': 4.6, 'count': 400}"
4837,14,2019-10-17 12:00:00,cart,999.99,electronics,"{'rate': 2.2, 'count': 140}"
1380,4,2019-10-13 13:00:00,view,15.99,men's clothing,"{'rate': 2.1, 'count': 430}"
4420,18,2019-10-06 05:00:00,view,9.85,women's clothing,"{'rate': 4.7, 'count': 130}"
55,8,2019-10-31 07:00:00,purchase,10.99,jewelery,"{'rate': 1.9, 'count': 100}"
2431,14,2019-10-27 10:00:00,cart,999.99,electronics,"{'rate': 2.2, 'count': 140}"
614,16,2019-10-16 10:00:00,view,29.95,women's clothing,"{'rate': 2.9, 'count': 340}"
2147,15,2019-10-19 16:00:00,view,56.99,women's clothing,"{'rate': 2.6, 'count': 235}"
4219,17,2019-10-08 01:00:00,purchase,39.99,women's clothing,"{'rate': 3.8, 'count': 679}"
295,18,2019-10-17 20:00:00,view,9.85,women's clothing,"{'rate': 4.7, 'count': 130}"
2571,17,2019-10-22 13:00:00,cart,39.99,women's clothing,"{'rate': 3.8, 'count': 679}"
3955,17,2019-10-16 23:00:00,view,39.99,women's clothing,"{'rate': 3.8, 'count': 679}"
2578,2,2019-10-31 16:00:00,view,22.3,men's clothing,"{'rate': 4.1, 'count': 259}"
58,15,2019-10-19 22:00:00,view,56.99,women's clothing,"{'rate': 2.6, 'count': 235}"
4247,3,2019-10-12 12:00:00,view,55.99,men's clothing,"{'rate': 4.7, 'count': 500}"
2521,10,2019-10-24 22:00:00,view,109.0,electronics,"{'rate': 2.9, 'count': 470}"
1692,20,2019-10-06 06:00:00,cart,12.99,women's clothing,"{'rate': 3.6, 'count': 145}"
3411,6,2019-10-12 22:00:00,cart,168.0,jewelery,"{'rate': 3.9, 'count': 70}"
3515,11,2019-10-11 18:00:00,cart,109.0,electronics,"{'rate': 4.8, 'count': 319}"
4123,7,2019-10-14 09:00:00,cart,9.99,jewelery,"{'rate': 3, 'count': 400}"
464,4,2019-10-25 05:00:00,view,15.99,men's clothing,"{'rate': 2.1, 'count': 430}"
380,3,2019-10-16 00:00:00,view,55.99,men's clothing,"{'rate': 4.7, 'count': 500}"
2844,20,2019-10-25 14:00:00,purchase,12.99,women's clothing,"{'rate': 3.6, 'count': 145}"
4038,7,2019-10-18 20:00:00,view,9.99,jewelery,"{'rate': 3, 'count': 400}"
188,11,2019-10-11 14:00:00,view,109.0,electronics,"{'rate': 4.8, 'count': 319}"
3093,19,2019-10-26 02:00:00,purchase,7.95,women's clothing,"{'rate': 4.5, 'count': 146}"
3240,15,2019-10-08 09:00:00,view,56.99,women's clothing,"{'rate': 2.6, 'count': 235}"
3388,3,2019-10-07 22:00:00,cart,55.99,men's clothing,"{'rate': 4.7, 'count': 500}"
2656,5,2019-10-16 15:00:00,cart,695.0,jewelery,"{'rate': 4.6, 'count': 400}"
678,16,2019-10-09 02:00:00,view,29.95,women's clothing,"{'rate': 2.9, 'count': 340}"
4322,7,2019-10-01 06:00:00,view,9.99,jewelery,"{'rate': 3, 'count': 400}"
512,7,2019-10-21 02:00:00,purchase,9.99,jewelery,"{'rate': 3, 'count': 400}"
276,10,2019-10-16 20:00:00,view,109.0,electronics,"{'rate': 2.9, 'count': 470}"
4282,1,2019-10-14 19:00:00,view,109.95,men's clothing,"{'rate': 3.9, 'count': 120}"
2467,19,2019-10-30 23:00:00,view,7.95,women's clothing,"{'rate': 4.5, 'count': 146}"
1447,5,2019-10-18 16:00:00,cart,695.0,jewelery,"{'rate': 4.6, 'count': 400}"
2716,2,2019-10-27 18:00:00,cart,22.3,men's clothing,"{'rate': 4.1, 'count': 259}"
3180,5,2019-10-05 07:00:00,purchase,695.0,jewelery,"{'rate': 4.6, 'count': 400}"
1828,4,2019-10-18 15:00:00,purchase,15.99,men's clothing,"{'rate': 2.1, 'count': 430}"
3506,14,2019-10-27 21:00:00,purchase,999.99,electronics,"{'rate': 2.2, 'count': 140}"
4740,16,2019-10-19 01:00:00,view,29.95,women's clothing,"{'rate': 2.9, 'count': 340}"
719,2,2019-10-23 06:00:00,cart,22.3,men's clothing,"{'rate': 4.1, 'count': 259}"
4196,17,2019-10-12 12:00:00,view,39.99,women's clothing,"{'rate': 3.8, 'count': 679}"
1865,3,2019-10-03 20:00:00,view,55.99,men's clothing,"{'rate': 4.7, 'count': 500}"
1776,7,2019-10-15 04:00:00,cart,9.99,jewelery,"{'rate': 3, 'count': 400}"
1257,2,2019-10-13 05:00:00,view,22.3,men's clothing,"{'rate': 4.1, 'count': 259}"
493,18,2019-10-27 21:00:00,purchase,9.85,women's clothing,"{'rate': 4.7, 'count': 130}"
2361,18,2019-10-08 13:00:00,view,9.85,women's clothing,"{'rate': 4.7, 'count': 130}"
2249,2,2019-10-30 23:00:00,cart,22.3,men's clothing,"{'rate': 4.1, 'count': 259}"
4274,17,2019-10-30 16:00:00,view,39.99,women's clothing,"{'rate': 3.8, 'count': 679}"
4094,10,2019-10-08 16:00:00,view,109.0,electronics,"{'rate': 2.9, 'count': 470}"
4410,3,2019-10-11 18:00:00,view,55.99,men's clothing,"{'rate': 4.7, 'count': 500}"
1618,6,2019-10-28 18:00:00,view,168.0,jewelery,"{'rate': 3.9, 'count': 70}"
4382,9,2019-10-30 23:00:00,view,64.0,electronics,"{'rate': 3.3, 'count': 203}"
4937,2,2019-10-14 17:00:00,purchase,22.3,men's clothing,"{'rate': 4.1, 'count': 259}"
1668,10,2019-10-10 22:00:00,cart,109.0,electronics,"{'rate': 2.9, 'count': 470}"
4235,15,2019-10-17 07:00:00,view,56.99,women's clothing,"{'rate': 2.6, 'count': 235}"
4573,18,2019-10-22 07:00:00,view,9.85,women's clothing,"{'rate': 4.7, 'count': 130}"
1503,6,2019-10-09 11:00:00,view,168.0,jewelery,"{'rate': 3.9, 'count': 70}"
3110,9,2019-10-23 19:00:00,view,64.0,electronics,"{'rate': 3.3, 'count': 203}"
4475,18,2019-10-02 14:00:00,cart,9.85,women's clothing,"{'rate': 4.7, 'count': 130}"
789,13,2019-10-02 12:00:00,view,599.0,electronics,"{'rate': 2.9, 'count': 250}"
1412,20,2019-10-12 23:00:00,cart,12.99,women's clothing,"{'rate': 3.6, 'count': 145}"
3492,9,2019-10-11 22:00:00,view,64.0,electronics,"{'rate': 3.3, 'count': 203}"
567,20,2019-10-10 18:00:00,view,12.99,women's clothing,"{'rate': 3.6, 'count': 145}"
3876,13,2019-10-16 05:00:00,cart,599.0,electronics,"{'rate': 2.9, 'count': 250}"
3838,9,2019-10-10 22:00:00,view,64.0,electronics,"{'rate': 3.3, 'count': 203}"
4086,12,2019-10-06 23:00:00,cart,114.0,electronics,"{'rate': 4.8, 'count': 400}"
3087,12,2019-10-10 14:00:00,cart,114.0,electronics,"{'rate': 4.8, 'count': 400}"
4629,16,2019-10-31 05:00:00,cart,29.95,women's clothing,"{'rate': 2.9, 'count': 340}"
4620,3,2019-10-13 17:00:00,view,55.99,men's clothing,"{'rate': 4.7, 'count': 500}"
1206,4,2019-10-14 18:00:00,purchase,15.99,men's clothing,"{'rate': 2.1, 'count': 430}"
2745,2,2019-10-18 20:00:00,cart,22.3,men's clothing,"{'rate': 4.1, 'count': 259}"
2574,2,2019-10-31 11:00:00,view,22.3,men's clothing,"{'rate': 4.1, 'count': 259}"
1667,5,2019-10-08 11:00:00,view,695.0,jewelery,"{'rate': 4.6, 'count': 400}"
3878,20,2019-10-22 02:00:00,view,12.99,women's clothing,"{'rate': 3.6, 'count': 145}"
2167,19,2019-10-23 04:00:00,view,7.95,women's clothing,"{'rate': 4.5, 'count': 146}"
1918,2,2019-10-19 19:00:00,purchase,22.3,men's clothing,"{'rate': 4.1, 'count': 259}"
2659,20,2019-10-03 17:00:00,view,12.99,women's clothing,"{'rate': 3.6, 'count': 145}"
920,2,2019-10-21 23:00:00,cart,22.3,men's clothing,"{'rate': 4.1, 'count': 259}"
2585,11,2019-10-02 23:00:00,view,109.0,electronics,"{'rate': 4.8, 'count': 319}"
119,14,2019-10-19 11:00:00,view,999.99,electronics,"{'rate': 2.2, 'count': 140}"
4044,20,2019-10-23 22:00:00,purchase,12.99,women's clothing,"{'rate': 3.6, 'count': 145}"
2263,1,2019-10-07 12:00:00,view,109.95,men's clothing,"{'rate': 3.9, 'count': 120}"
3664,9,2019-10-27 02:00:00,view,64.0,electronics,"{'rate': 3.3, 'count': 203}"
563,6,2019-10-01 22:00:00,purchase,168.0,jewelery,"{'rate': 3.9, 'count': 70}"
2199,12,2019-10-27 03:00:00,purchase,114.0,electronics,"{'rate': 4.8, 'count': 400}"
4612,9,2019-10-15 06:00:00,cart,64.0,electronics,"{'rate': 3.3, 'count': 203}"
1436,15,2019-10-07 17:00:00,cart,56.99,women's clothing,"{'rate': 2.6, 'count': 235}"
4533,13,2019-10-05 03:00:00,cart,599.0,electronics,"{'rate': 2.9, 'count': 250}"
1215,12,2019-10-30 13:00:00,view,114.0,electronics,"{'rate': 4.8, 'count': 400}"
1264,14,2019-10-03 06:00:00,cart,999.99,electronics,"{'rate': 2.2, 'count': 140}"
327,11,2019-10-07 04:00:00,purchase,109.0,electronics,"{'rate': 4.8, 'count': 319}"
3605,1,2019-10-11 18:00:00,view,109.95,men's clothing,"{'rate': 3.9, 'count': 120}"
936,9,2019-10-20 05:00:00,view,64.0,electronics,"{'rate': 3.3, 'count': 203}"
2664,11,2019-10-17 21:00:00,view,109.0,electronics,"{'rate': 4.8, 'count': 319}"
485,7,2019-10-04 21:00:00,cart,9.99,jewelery,"{'rate': 3, 'count': 400}"
264,2,2019-10-09 23:00:00,view,22.3,men's clothing,"{'rate': 4.1, 'count': 259}"
3605,10,2019-10-08 09:00:00,cart,109.0,electronics,"{'rate': 2.9, 'count': 470}"
3220,5,2019-10-07 14:00:00,view,695.0,jewelery,"{'rate': 4.6, 'count': 400}"
2637,2,2019-10-13 17:00:00,cart,22.3,men's clothing,"{'rate': 4.1, 'count': 259}"
3276,11,2019-10-22 19:00:00,view,109.0,electronics,"{'rate': 4.8, 'count': 319}"
3651,1,2019-10-07 17:00:00,view,109.95,men's clothing,"{'rate': 3.9, 'count': 120}"
387,8,2019-10-12 08:00:00,cart,10.99,jewelery,"{'rate': 1.9, 'count': 100}"
1090,8,2019-10-13 02:00:00,view,10.99,jewelery,"{'rate': 1.9, 'count': 100}"
2158,6,2019-10-31 06:00:00,view,168.0,jewelery,"{'rate': 3.9, 'count': 70}"
3470,3,2019-10-30 14:00:00,view,55.99,men's clothing,"{'rate': 4.7, 'count': 500}"
963,10,2019-10-25 19:00:00,view,109.0,electronics,"{'rate': 2.9, 'count': 470}"
2460,7,2019-10-08 11:00:00,view,9.99,jewelery,"{'rate': 3, 'count': 400}"
4638,10,2019-10-03 02:00:00,purchase,109.0,electronics,"{'rate': 2.9, 'count': 470}"
1675,16,2019-10-10 19:00:00,cart,29.95,women's clothing,"{'rate': 2.9, 'count': 340}"
2639,14,2019-10-09 06:00:00,cart,999.99,electronics,"{'rate': 2.2, 'count': 140}"
4344,16,2019-10-16 16:00:00,view,29.95,women's clothing,"{'rate': 2.9, 'count': 340}"
2927,2,2019-10-25 02:00:00,view,22.3,men's clothing,"{'rate': 4.1, 'count': 259}"
1040,16,2019-10-27 14:00:00,view,29.95,women's clothing,"{'rate': 2.9, 'count': 340}"
2093,19,2019-10-27 04:00:00,cart,7.95,women's clothing,"{'rate': 4.5, 'count': 146}"
1955,12,2019-10-12 03:00:00,view,114.0,electronics,"{'rate': 4.8, 'count': 400}"
4972,4,2019-10-22 07:00:00,cart,15.99,men's clothing,"{'rate': 2.1, 'count': 430}"
147,2,2019-10-10 16:00:00,view,22.3,men's clothing,"{'rate': 4.1, 'count': 259}"
1010,5,2019-10-02 21:00:00,view,695.0,jewelery,"{'rate': 4.6, 'count': 400}"
225,3,2019-10-22 17:00:00,view,55.99,men's clothing,"{'rate': 4.7, 'count': 500}"
4156,17,2019-10-01 07:00:00,cart,39.99,women's clothing,"{'rate': 3.8, 'count': 679}"
2726,20,2019-10-13 16:00:00,view,12.99,women's clothing,"{'rate': 3.6, 'count': 145}"
1817,17,2019-10-11 05:00:00,view,39.99,women's clothing,"{'rate': 3.8, 'count': 679}"
3099,13,2019-10-22 11:00:00,purchase,599.0,electronics,"{'rate': 2.9, 'count': 250}"
3128,9,2019-10-24 18:00:00,cart,64.0,electronics,"{'rate': 3.3, 'count': 203}"
25,5,2019-10-10 10:00:00,view,695.0,jewelery,"{'rate': 4.6, 'count': 400}"
4886,17,2019-10-26 03:00:00,view,39.99,women's clothing,"{'rate': 3.8, 'count': 679}"
3741,10,2019-10-10 02:00:00,view,109.0,electronics,"{'rate': 2.9, 'count': 470}"
3935,16,2019-10-14 20:00:00,view,29.95,women's clothing,"{'rate': 2.9, 'count': 340}"
999,13,2019-10-23 12:00:00,cart,599.0,electronics,"{'rate': 2.9, 'count': 250}"
2329,18,2019-10-22 11:00:00,view,9.85,women's clothing,"{'rate': 4.7, 'count': 130}"
2327,16,2019-10-31 14:00:00,cart,29.95,women's clothing,"{'rate': 2.9, 'count': 340}"
4434,5,2019-10-07 23:00:00,view,695.0,jewelery,"{'rate': 4.6, 'count': 400}"
3831,9,2019-10-21 12:00:00,view,64.0,electronics,"{'rate': 3.3, 'count': 203}"
1210,4,2019-10-19 21:00:00,purchase,15.99,men's clothing,"{'rate': 2.1, 'count': 430}"
106,8,2019-10-29 08:00:00,view,10.99,jewelery,"{'rate': 1.9, 'count': 100}"
3631,8,2019-10-05 20:00:00,cart,10.99,jewelery,"{'rate': 1.9, 'count': 100}"
2046,16,2019-10-24 07:00:00,cart,29.95,women's clothing,"{'rate': 2.9, 'count': 340}"
1300,1,2019-10-18 14:00:00,view,109.95,men's clothing,"{'rate': 3.9, 'count': 120}"
1116,18,2019-10-09 12:00:00,view,9.85,women's clothing,"{'rate': 4.7, 'count': 130}"
3941,11,2019-10-15 16:00:00,view,109.0,electronics,"{'rate': 4.8, 'count': 319}"
1456,17,2019-10-11 08:00:00,purchase,39.99,women's clothing,"{'rate': 3.8, 'count': 679}"
586,17,2019-10-18 23:00:00,view,39.99,women's clothing,"{'rate': 3.8, 'count': 679}"
4976,16,2019-10-28 13:00:00,view,29.95,women's clothing,"{'rate': 2.9, 'count': 340}"
687,13,2019-10-18 15:00:00,view,599.0,electronics,"{'rate': 2.9, 'count': 250}"
2324,8,2019-10-20 14:00:00,cart,10.99,jewelery,"{'rate': 1.9, 'count': 100}"
781,4,2019-10-17 01:00:00,view,15.99,men's clothing,"{'rate': 2.1, 'count': 430}"
3410,3,2019-10-02 14:00:00,view,55.99,men's clothing,"{'rate': 4.7, 'count': 500}"
4593,5,2019-10-08 05:00:00,purchase,695.0,jewelery,"{'rate': 4.6, 'count': 400}"
1368,9,2019-10-16 06:00:00,view,64.0,electronics,"{'rate': 3.3, 'count': 203}"
1680,11,2019-10-10 14:00:00,view,109.0,electronics,"{'rate': 4.8, 'count': 319}"
2941,13,2019-10-06 15:00:00,cart,599.0,electronics,"{'rate': 2.9, 'count': 250}"
2151,13,2019-10-16 15:00:00,cart,599.0,electronics,"{'rate': 2.9, 'count': 250}"
3612,10,2019-10-11 00:00:00,view,109.0,electronics,"{'rate': 2.9, 'count': 470}"
3522,12,2019-10-09 00:00:00,view,114.0,electronics,"{'rate': 4.8, 'count': 400}"
2337,14,2019-10-15 09:00:00,view,999.99,electronics,"{'rate': 2.2, 'count': 140}"
3611,2,2019-10-05 03:00:00,view,22.3,men's clothing,"{'rate': 4.1, 'count': 259}"
1054,4,2019-10-29 18:00:00,cart,15.99,men's clothing,"{'rate': 2.1, 'count': 430}"
4180,12,2019-10-27 21:00:00,view,114.0,electronics,"{'rate': 4.8, 'count': 400}"
4952,16,2019-10-22 22:00:00,cart,29.95,women's clothing,"{'rate': 2.9, 'count': 340}"
3635,8,2019-10-04 07:00:00,view,10.99,jewelery,"{'rate': 1.9, 'count': 100}"
250,17,2019-10-25 01:00:00,cart,39.99,women's clothing,"{'rate': 3.8, 'count': 679}"
3713,7,2019-10-26 01:00:00,view,9.99,jewelery,"{'rate': 3, 'count': 400}"
4646,1,2019-10-24 19:00:00,purchase,109.95,men's clothing,"{'rate': 3.9, 'count': 120}"
4711,11,2019-10-04 12:00:00,view,109.0,electronics,"{'rate': 4.8, 'count': 319}"
942,5,2019-10-20 23:00:00,cart,695.0,jewelery,"{'rate': 4.6, 'count': 400}"
4928,7,2019-10-26 20:00:00,view,9.99,jewelery,"{'rate': 3, 'count': 400}"
1424,13,2019-10-18 21:00:00,view,599.0,electronics,"{'rate': 2.9, 'count': 250}"
2821,4,2019-10-21 00:00:00,cart,15.99,men's clothing,"{'rate': 2.1, 'count': 430}"
2437,13,2019-10-15 05:00:00,view,599.0,electronics,"{'rate': 2.9, 'count': 250}"
3699,17,2019-10-17 09:00:00,view,39.99,women's clothing,"{'rate': 3.8, 'count': 679}"
847,13,2019-10-02 01:00:00,cart,599.0,electronics,"{'rate': 2.9, 'count': 250}"
2195,16,2019-10-20 19:00:00,cart,29.95,women's clothing,"{'rate': 2.9, 'count': 340}"
