event_time,event_type,product_id,user_id,price,category
2019-10-23 16:00:00,cart,19,2650,25.2,Clothing
2019-10-08 05:00:00,view,16,1667,147.54,Electronics
2019-10-26 04:00:00,cart,19,36,129.98,Clothing
2019-10-19 05:00:00,cart,13,120,151.45,Books
2019-10-07 12:00:00,purchase,17,2529,203.77,Books
2019-10-08 08:00:00,view,14,3668,88.73,Electronics
2019-10-20 11:00:00,purchase,2,4691,10.45,Home
2019-10-26 17:00:00,view,10,3112,166.25,Books
2019-10-13 21:00:00,view,6,1349,24.92,Books
2019-10-09 00:00:00,view,16,800,247.07,Electronics
2019-10-27 21:00:00,cart,7,4850,244.43,Books
2019-10-21 17:00:00,purchase,19,2478,45.0,Electronics
2019-10-14 21:00:00,view,10,4744,286.26,Electronics
2019-10-16 02:00:00,purchase,20,611,126.77,Clothing
2019-10-07 07:00:00,view,15,4140,172.13,Books
2019-10-20 10:00:00,view,12,3569,227.6,Books
2019-10-12 02:00:00,view,9,4292,65.14,Electronics
2019-10-31 20:00:00,view,18,2850,13.1,Electronics
2019-10-15 21:00:00,purchase,17,2163,224.05,Home
2019-10-16 01:00:00,cart,19,4315,239.34,Books
2019-10-18 12:00:00,view,10,3058,201.28,Electronics
2019-10-29 10:00:00,cart,8,4309,190.36,Books
2019-10-25 19:00:00,view,20,4313,271.68,Home
2019-10-14 23:00:00,view,5,216,266.16,Clothing
2019-10-23 06:00:00,view,13,327,37.6,Books
2019-10-19 04:00:00,cart,2,4716,68.54,Electronics
2019-10-16 06:00:00,purchase,1,3260,196.61,Home
2019-10-06 23:00:00,view,8,1705,33.47,Home
2019-10-15 09:00:00,view,10,4176,168.65,Electronics
2019-10-08 14:00:00,view,5,4090,50.48,Home
2019-10-29 08:00:00,view,18,4239,284.22,Electronics
2019-10-11 09:00:00,cart,2,3106,123.39,Books
2019-10-30 12:00:00,view,9,2802,77.26,Books
2019-10-17 12:00:00,cart,16,1477,229.16,Electronics
2019-10-20 13:00:00,view,20,3924,69.61,Home
2019-10-17 19:00:00,view,17,2022,258.2,Home
2019-10-05 00:00:00,view,16,1061,249.72,Electronics
2019-10-12 15:00:00,view,1,3574,83.88,Home
2019-10-04 01:00:00,cart,5,1161,106.39,Home
2019-10-20 07:00:00,view,19,634,19.79,Books
2019-10-14 20:00:00,view,18,2085,96.72,Electronics
2019-10-25 02:00:00,cart,20,905,57.36,Clothing
2019-10-07 20:00:00,purchase,3,1939,20.33,Electronics
2019-10-06 02:00:00,cart,18,1895,285.75,Books
2019-10-13 14:00:00,view,11,4044,283.21,Clothing
2019-10-29 17:00:00,view,11,3136,191.11,Books
2019-10-23 00:00:00,cart,11,2700,144.47,Books
2019-10-13 23:00:00,cart,10,4624,146.02,Books
2019-10-17 00:00:00,view,10,3689,193.47,Clothing
2019-10-03 14:00:00,view,4,2435,81.44,Clothing
2019-10-31 12:00:00,view,9,2696,209.26,Home
2019-10-21 15:00:00,view,10,82,17.74,Books
2019-10-09 20:00:00,view,13,4682,199.17,Home
2019-10-19 03:00:00,view,1,1244,160.4,Clothing
2019-10-04 09:00:00,view,16,4855,211.65,Electronics
2019-10-30 22:00:00,view,19,4851,187.65,Electronics
2019-10-06 10:00:00,view,12,317,84.21,Clothing
2019-10-21 02:00:00,view,5,961,165.89,Electronics
2019-10-08 14:00:00,view,5,2270,201.44,Clothing
2019-10-23 05:00:00,purchase,7,4474,14.7,Electronics
2019-10-25 01:00:00,view,12,4719,290.75,Home
2019-10-21 21:00:00,cart,14,233,119.02,Books
2019-10-20 01:00:00,cart,1,3854,88.88,Books
2019-10-28 15:00:00,view,6,3313,216.73,Home
2019-10-03 10:00:00,view,18,4824,238.64,Electronics
2019-10-11 06:00:00,view,6,3412,131.16,Home
2019-10-08 16:00:00,cart,19,2849,185.47,Clothing
2019-10-31 15:00:00,view,12,2508,86.6,Books
2019-10-13 01:00:00,view,18,2680,213.7,Clothing
2019-10-23 17:00:00,cart,3,4981,154.26,Electronics
2019-10-22 05:00:00,cart,11,2373,50.45,Home
2019-10-07 13:00:00,view,4,3600,248.24,Home
2019-10-08 09:00:00,cart,13,4905,270.97,Electronics
2019-10-09 17:00:00,view,1,2414,110.08,Books
2019-10-13 17:00:00,cart,20,91,117.68,Books
2019-10-08 06:00:00,view,6,4110,233.91,Home
2019-10-01 14:00:00,cart,14,29,258.32,Clothing
2019-10-28 06:00:00,view,9,4231,162.21,Home
2019-10-30 22:00:00,view,9,428,260.81,Clothing
2019-10-11 14:00:00,view,7,2613,15.32,Books
2019-10-11 11:00:00,cart,15,2530,57.8,Books
2019-10-01 05:00:00,view,10,2378,260.51,Home
2019-10-22 02:00:00,view,9,2607,204.89,Home
2019-10-26 14:00:00,view,15,3472,195.87,Electronics
2019-10-05 13:00:00,view,9,4143,200.13,Clothing
2019-10-05 22:00:00,cart,7,4864,42.14,Electronics
2019-10-25 11:00:00,purchase,8,421,260.62,Books
2019-10-20 02:00:00,cart,2,791,38.34,Electronics
2019-10-02 09:00:00,cart,3,4088,69.3,Home
2019-10-20 07:00:00,view,2,4608,224.19,Books
2019-10-10 13:00:00,view,1,1983,79.4,Home
2019-10-12 10:00:00,view,12,2946,243.15,Books
2019-10-24 20:00:00,purchase,5,342,220.68,Home
2019-10-26 03:00:00,cart,18,2026,225.26,Clothing
2019-10-13 09:00:00,view,19,772,132.69,Home
2019-10-30 08:00:00,view,2,4193,172.12,Clothing
2019-10-13 14:00:00,view,16,3070,139.68,Electronics
2019-10-24 22:00:00,view,6,3222,224.49,Books
2019-10-16 00:00:00,cart,3,697,45.16,Clothing
2019-10-28 19:00:00,view,8,1740,141.81,Books
2019-10-29 03:00:00,cart,4,1940,239.63,Books
2019-10-03 17:00:00,purchase,18,2217,73.91,Home
2019-10-30 00:00:00,cart,20,3863,136.74,Clothing
2019-10-26 14:00:00,purchase,4,1491,94.4,Books
2019-10-25 12:00:00,view,8,4385,139.75,Clothing
2019-10-07 05:00:00,purchase,7,2501,24.62,Clothing
2019-10-25 23:00:00,view,20,3519,147.81,Books
2019-10-27 08:00:00,cart,18,1333,127.93,Home
2019-10-09 23:00:00,view,1,4467,281.88,Clothing
2019-10-30 12:00:00,view,18,789,83.65,Clothing
2019-10-02 13:00:00,view,2,832,85.12,Electronics
2019-10-05 15:00:00,view,19,3360,53.66,Clothing
2019-10-17 15:00:00,purchase,10,3264,82.41,Home
2019-10-18 20:00:00,cart,1,3497,283.58,Clothing
2019-10-20 23:00:00,view,7,4563,191.97,Home
2019-10-01 12:00:00,view,14,406,14.52,Clothing
2019-10-30 18:00:00,cart,1,1124,19.99,Books
2019-10-02 09:00:00,view,4,3225,17.83,Electronics
2019-10-05 10:00:00,cart,11,3556,83.39,Home
2019-10-01 10:00:00,view,2,2125,26.69,Electronics
2019-10-18 13:00:00,cart,8,2144,29.45,Clothing
2019-10-29 21:00:00,purchase,18,2290,136.97,Electronics
2019-10-21 15:00:00,view,17,3091,12.23,Home
2019-10-26 12:00:00,view,14,2784,14.77,Clothing
2019-10-01 09:00:00,purchase,18,1074,189.75,Home
2019-10-17 19:00:00,purchase,10,3736,212.32,Clothing
2019-10-15 05:00:00,purchase,20,3133,289.8,Home
2019-10-16 11:00:00,view,18,1360,150.29,Clothing
2019-10-03 05:00:00,view,20,357,174.75,Home
2019-10-22 05:00:00,view,5,72,181.83,Electronics
2019-10-16 14:00:00,view,8,1459,227.0,Home
2019-10-24 17:00:00,cart,10,1458,130.44,Home
2019-10-16 01:00:00,view,1,3129,295.66,Electronics
2019-10-05 15:00:00,cart,17,2303,154.7,Clothing
2019-10-21 02:00:00,purchase,19,4874,47.03,Electronics
2019-10-06 08:00:00,purchase,17,709,226.82,Electronics
2019-10-28 01:00:00,view,10,2605,160.65,Clothing
2019-10-20 00:00:00,view,18,4278,198.5,Clothing
2019-10-05 20:00:00,cart,1,2674,159.09,Books
2019-10-30 19:00:00,view,17,1291,198.72,Home
2019-10-17 01:00:00,cart,13,225,141.35,Clothing
2019-10-03 06:00:00,cart,10,1117,123.3,Clothing
2019-10-20 10:00:00,view,1,3906,64.77,Books
2019-10-08 20:00:00,view,20,4845,106.2,Clothing
2019-10-25 21:00:00,view,7,937,20.89,Home
2019-10-26 08:00:00,cart,13,2359,153.82,Electronics
2019-10-31 08:00:00,view,7,4085,134.86,Electronics
2019-10-16 13:00:00,cart,6,3241,43.52,Home
2019-10-15 02:00:00,purchase,13,2520,173.02,Electronics
2019-10-24 08:00:00,view,8,1594,268.82,Electronics
2019-10-05 02:00:00,purchase,16,3495,158.25,Home
2019-10-17 22:00:00,cart,9,2261,24.13,Books
2019-10-17 22:00:00,cart,13,584,130.57,Electronics
2019-10-03 18:00:00,view,2,4405,274.57,Books
2019-10-13 22:00:00,view,12,3181,286.21,Books
2019-10-27 10:00:00,view,12,587,255.36,Home
2019-10-27 12:00:00,view,15,4597,134.99,Clothing
2019-10-04 01:00:00,view,20,78,120.01,Home
2019-10-03 19:00:00,cart,10,512,93.21,Home
2019-10-09 03:00:00,view,14,3184,51.51,Clothing
2019-10-28 02:00:00,purchase,17,2841,271.21,Electronics
2019-10-04 23:00:00,view,10,1562,206.9,Books
2019-10-23 07:00:00,view,11,2598,248.32,Books
2019-10-04 03:00:00,view,17,1580,38.91,Books
2019-10-20 07:00:00,purchase,11,4909,59.78,Clothing
2019-10-12 00:00:00,view,15,4962,20.04,Home
2019-10-25 10:00:00,view,4,1396,139.44,Electronics
2019-10-08 05:00:00,purchase,4,1524,136.13,Clothing
2019-10-20 19:00:00,view,15,3125,251.69,Clothing
2019-10-08 07:00:00,cart,14,737,18.53,Electronics
2019-10-23 02:00:00,view,9,1631,159.87,Electronics
2019-10-28 02:00:00,view,16,268,224.88,Books
2019-10-04 22:00:00,view,1,1478,195.05,Books
2019-10-27 20:00:00,purchase,3,2443,289.7,Clothing
2019-10-19 09:00:00,purchase,4,4351,265.24,Home
2019-10-04 22:00:00,view,19,1818,60.12,Home
2019-10-14 06:00:00,view,9,169,123.76,Electronics
2019-10-05 23:00:00,view,19,1928,226.57,Home
2019-10-22 17:00:00,view,8,4960,132.19,Electronics
2019-10-24 12:00:00,view,4,369,132.62,Home
2019-10-04 06:00:00,view,13,2181,71.72,Books
2019-10-16 16:00:00,view,19,2014,58.15,Home
2019-10-26 06:00:00,view,14,1414,200.56,Clothing
2019-10-30 00:00:00,cart,5,3094,296.52,Books
2019-10-16 22:00:00,cart,18,3821,279.12,Clothing
2019-10-30 11:00:00,view,18,147,261.32,Electronics
2019-10-17 14:00:00,cart,15,3843,294.42,Home
2019-10-13 05:00:00,view,17,2600,62.49,Books
2019-10-27 07:00:00,view,3,3278,135.39,Books
2019-10-16 06:00:00,cart,1,3119,50.55,Clothing
2019-10-15 15:00:00,cart,18,3968,147.95,Home
2019-10-16 04:00:00,view,16,1384,34.83,Books
2019-10-27 06:00:00,view,6,1917,206.54,Clothing
2019-10-26 18:00:00,purchase,9,3496,139.24,Electronics
2019-10-13 12:00:00,cart,10,3927,263.02,Clothing
2019-10-11 07:00:00,cart,17,3483,77.0,Electronics
2019-10-16 05:00:00,cart,7,1509,124.28,Clothing
2019-10-18 18:00:00,view,14,2540,10.38,Clothing
2019-10-08 09:00:00,view,14,1622,145.15,Books
2019-10-25 14:00:00,purchase,12,4598,34.14,Clothing
2019-10-16 01:00:00,view,6,1885,280.27,Electronics
2019-10-11 08:00:00,view,14,335,285.96,Clothing
2019-10-04 07:00:00,cart,8,281,170.69,Books
2019-10-08 09:00:00,view,17,1451,136.76,Clothing
2019-10-30 10:00:00,view,8,4151,147.93,Home
2019-10-10 10:00:00,view,8,585,110.58,Clothing
2019-10-06 05:00:00,view,17,1497,136.71,Home
2019-10-15 06:00:00,cart,11,1265,155.36,Home
2019-10-10 12:00:00,view,7,3100,289.09,Clothing
2019-10-02 02:00:00,view,7,4951,126.09,Home
2019-10-11 00:00:00,view,12,1437,228.1,Home
2019-10-17 20:00:00,view,16,2516,222.36,Clothing
2019-10-18 02:00:00,view,13,4515,288.16,Home
2019-10-12 01:00:00,view,15,1409,24.69,Books
2019-10-14 20:00:00,cart,19,4120,35.23,Clothing
2019-10-30 22:00:00,cart,3,4829,177.03,Books
2019-10-12 16:00:00,view,11,857,148.28,Clothing
2019-10-09 00:00:00,view,8,403,189.32,Electronics
2019-10-08 13:00:00,view,8,4769,164.74,Electronics
2019-10-15 04:00:00,view,12,4200,231.9,Electronics
2019-10-24 13:00:00,view,3,2391,267.82,Clothing
2019-10-07 09:00:00,view,20,2743,164.69,Electronics
2019-10-22 23:00:00,view,2,4148,35.84,Books
2019-10-01 15:00:00,purchase,3,4465,41.67,Home
2019-10-13 23:00:00,cart,16,3815,74.84,Electronics
2019-10-25 01:00:00,cart,19,4707,259.61,Home
2019-10-11 12:00:00,view,20,1244,178.12,Clothing
2019-10-18 11:00:00,view,7,624,119.19,Books
2019-10-07 08:00:00,view,19,4675,115.11,Clothing
2019-10-24 00:00:00,purchase,1,2476,27.75,Clothing
2019-10-02 14:00:00,view,13,4850,90.66,Electronics
2019-10-27 10:00:00,view,14,1292,114.41,Electronics
2019-10-07 03:00:00,view,1,3323,34.87,Home
2019-10-28 02:00:00,cart,4,1018,130.74,Home
2019-10-11 22:00:00,view,17,2504,122.78,Clothing
2019-10-23 09:00:00,view,6,1826,285.89,Clothing
2019-10-10 21:00:00,purchase,20,4086,147.34,Books
2019-10-29 01:00:00,view,6,3014,201.12,Electronics
2019-10-04 22:00:00,view,2,431,264.96,Electronics
2019-10-06 12:00:00,view,17,2081,266.33,Books
2019-10-16 06:00:00,cart,16,2859,189.38,Electronics
2019-10-03 12:00:00,view,12,2828,160.99,Clothing
2019-10-07 01:00:00,view,12,535,103.01,Electronics
2019-10-30 06:00:00,cart,18,3820,141.12,Home
2019-10-31 06:00:00,view,16,4606,31.54,Books
2019-10-12 15:00:00,purchase,6,4057,57.64,Home
2019-10-29 14:00:00,cart,13,127,118.49,Home
2019-10-17 21:00:00,view,16,4198,16.72,Electronics
2019-10-09 08:00:00,view,10,1252,217.67,Books
2019-10-22 18:00:00,cart,11,2928,180.7,Clothing
2019-10-21 10:00:00,cart,1,974,258.05,Electronics
2019-10-31 15:00:00,cart,7,2347,58.56,Home
2019-10-09 05:00:00,view,17,4661,280.31,Electronics
2019-10-21 20:00:00,purchase,12,2826,271.53,Home
2019-10-02 14:00:00,view,20,3820,165.9,Clothing
2019-10-04 12:00:00,view,20,1480,116.38,Home
2019-10-01 02:00:00,purchase,15,194,261.14,Home
2019-10-31 23:00:00,cart,9,3582,282.9,Books
2019-10-25 20:00:00,view,6,4888,56.91,Clothing
2019-10-25 09:00:00,purchase,5,1094,177.68,Electronics
2019-10-16 19:00:00,view,5,1950,155.9,Home
2019-10-10 07:00:00,view,9,1248,165.53,Home
2019-10-05 16:00:00,cart,2,632,30.06,Home
2019-10-09 19:00:00,view,10,3660,120.72,Electronics
2019-10-12 15:00:00,purchase,5,2249,53.21,Home
2019-10-24 10:00:00,cart,17,3174,262.94,Clothing
2019-10-17 17:00:00,view,4,4300,141.67,Home
2019-10-03 09:00:00,cart,4,4684,252.86,Clothing
2019-10-01 13:00:00,view,13,1333,73.05,Books
2019-10-04 04:00:00,view,20,2094,260.7,Home
2019-10-13 17:00:00,purchase,19,183,50.43,Electronics
2019-10-29 22:00:00,cart,6,146,54.7,Clothing
2019-10-20 18:00:00,view,19,4369,296.44,Electronics
2019-10-25 20:00:00,view,16,2984,18.35,Clothing
2019-10-15 10:00:00,view,6,4773,19.14,Electronics
2019-10-12 05:00:00,view,11,2591,40.51,Books
2019-10-04 08:00:00,view,10,224,64.83,Home
2019-10-28 03:00:00,view,18,1908,29.86,Books
2019-10-25 06:00:00,view,9,3045,285.66,Clothing
2019-10-06 05:00:00,cart,10,1333,97.45,Books
2019-10-16 21:00:00,view,15,1194,289.95,Books
2019-10-16 02:00:00,view,14,484,264.17,Clothing
2019-10-20 09:00:00,purchase,16,3843,231.99,Electronics
2019-10-30 07:00:00,view,7,4824,17.83,Home
2019-10-18 23:00:00,cart,8,346,220.94,Books
2019-10-17 17:00:00,view,8,3284,119.47,Home
2019-10-02 13:00:00,view,13,2912,263.83,Clothing
2019-10-02 22:00:00,view,19,904,170.16,Books
2019-10-06 19:00:00,view,10,4533,77.45,Books
2019-10-02 00:00:00,view,1,3109,185.88,Books
2019-10-24 01:00:00,view,16,4325,163.91,Home
2019-10-23 10:00:00,view,3,2630,210.75,Books
2019-10-05 05:00:00,view,3,3488,83.56,Electronics
2019-10-26 22:00:00,view,6,3502,297.04,Electronics
2019-10-05 19:00:00,purchase,12,4433,204.15,Books
2019-10-10 08:00:00,cart,5,1853,121.88,Electronics
2019-10-08 17:00:00,cart,16,2998,180.91,Books
2019-10-12 12:00:00,cart,17,2530,128.26,Electronics
2019-10-08 21:00:00,view,10,1763,261.18,Books
2019-10-16 03:00:00,view,7,2966,282.81,Electronics
2019-10-13 15:00:00,cart,10,2022,273.53,Books
2019-10-31 14:00:00,view,2,1730,134.17,Clothing
2019-10-02 17:00:00,view,15,1504,73.08,Home
2019-10-05 09:00:00,view,17,626,185.67,Home
2019-10-02 15:00:00,view,4,3095,173.16,Clothing
2019-10-20 09:00:00,view,8,653,28.56,Books
2019-10-02 16:00:00,purchase,19,284,256.66,Books
2019-10-26 22:00:00,cart,2,3216,20.91,Books
2019-10-16 20:00:00,view,16,956,20.33,Books
2019-10-17 08:00:00,cart,14,4593,223.03,Clothing
2019-10-18 09:00:00,view,12,152,283.62,Clothing
2019-10-06 07:00:00,cart,9,836,212.46,Clothing
2019-10-07 03:00:00,cart,12,96,236.95,Clothing
2019-10-10 21:00:00,view,3,1562,276.0,Clothing
2019-10-19 09:00:00,cart,13,1451,104.41,Books
2019-10-07 12:00:00,view,6,80,188.39,Electronics
2019-10-04 14:00:00,view,2,1,114.07,Books
2019-10-31 01:00:00,cart,7,849,238.35,Home
2019-10-01 16:00:00,cart,20,3600,241.0,Home
2019-10-25 21:00:00,cart,14,1247,150.97,Home
2019-10-25 10:00:00,purchase,6,3941,232.76,Clothing
2019-10-10 05:00:00,cart,9,400,122.88,Books
2019-10-05 04:00:00,cart,7,3694,207.34,Books
2019-10-05 12:00:00,cart,19,3115,100.67,Clothing
2019-10-22 14:00:00,view,16,675,46.38,Home
2019-10-20 22:00:00,view,13,4723,249.53,Home
2019-10-25 06:00:00,view,6,3874,19.62,Clothing
2019-10-30 01:00:00,view,4,4153,149.03,Home
2019-10-22 10:00:00,cart,12,597,287.32,Electronics
2019-10-05 19:00:00,view,10,4365,10.3,Books
2019-10-08 13:00:00,view,16,711,281.22,Clothing
2019-10-27 02:00:00,cart,1,4637,35.85,Books
2019-10-07 11:00:00,view,12,3223,176.34,Books
2019-10-03 05:00:00,view,20,702,137.51,Clothing
2019-10-22 19:00:00,view,19,1618,67.19,Clothing
2019-10-13 11:00:00,cart,19,3262,215.94,Books
2019-10-29 12:00:00,view,18,3973,95.2,Electronics
2019-10-21 03:00:00,purchase,9,2840,226.37,Books
2019-10-03 19:00:00,view,4,1789,124.26,Books
2019-10-30 09:00:00,cart,11,2209,22.33,Home
2019-10-09 00:00:00,view,16,778,134.98,Electronics
2019-10-11 10:00:00,view,20,4629,199.19,Electronics
2019-10-13 11:00:00,view,2,286,45.39,Electronics
2019-10-02 14:00:00,view,9,2740,249.1,Clothing
2019-10-16 09:00:00,view,18,1421,184.79,Clothing
2019-10-04 19:00:00,view,17,946,272.38,Clothing
2019-10-13 10:00:00,view,17,1670,276.53,Clothing
2019-10-11 20:00:00,cart,14,2213,290.03,Books
2019-10-24 22:00:00,view,13,1356,135.01,Books
2019-10-25 21:00:00,purchase,19,2821,106.96,Home
2019-10-05 18:00:00,cart,6,3652,256.24,Books
2019-10-12 08:00:00,view,12,2431,202.98,Electronics
2019-10-12 13:00:00,view,13,1700,114.65,Home
2019-10-05 16:00:00,cart,3,1883,269.54,Electronics
2019-10-25 18:00:00,cart,16,1870,84.59,Clothing
2019-10-22 22:00:00,cart,10,4947,273.9,Books
2019-10-06 21:00:00,cart,10,1150,242.54,Electronics
2019-10-12 08:00:00,view,18,113,129.54,Clothing
2019-10-04 06:00:00,view,3,4833,113.76,Home
2019-10-20 11:00:00,cart,13,201,265.99,Electronics
2019-10-04 18:00:00,cart,16,1616,150.71,Clothing
2019-10-31 13:00:00,cart,4,3645,232.51,Home
2019-10-25 04:00:00,cart,11,980,197.05,Clothing
2019-10-13 02:00:00,view,17,855,61.39,Electronics
2019-10-18 22:00:00,purchase,1,550,271.51,Clothing
2019-10-29 06:00:00,purchase,12,4849,189.51,Clothing
2019-10-18 04:00:00,view,3,3136,104.54,Books
2019-10-06 09:00:00,view,19,2670,114.76,Electronics
2019-10-12 17:00:00,view,9,50,78.52,Home
2019-10-27 03:00:00,cart,19,2852,180.58,Clothing
2019-10-20 23:00:00,view,19,3334,64.26,Books
2019-10-21 04:00:00,view,18,1205,114.67,Home
2019-10-27 20:00:00,view,20,1523,282.47,Electronics
2019-10-28 17:00:00,view,11,2508,22.75,Home
2019-10-29 12:00:00,view,1,4411,219.1,Home
2019-10-03 22:00:00,cart,12,823,49.01,Home
2019-10-17 20:00:00,cart,11,2454,114.99,Books
2019-10-23 22:00:00,view,10,3664,176.35,Electronics
2019-10-24 11:00:00,cart,11,1688,295.09,Electronics
2019-10-19 19:00:00,cart,8,3594,102.87,Electronics
2019-10-06 04:00:00,view,17,4746,65.47,Home
2019-10-25 17:00:00,view,6,4154,191.49,Clothing
2019-10-23 07:00:00,view,7,2522,147.93,Electronics
2019-10-03 16:00:00,view,5,3712,85.6,Books
2019-10-15 09:00:00,purchase,4,147,222.27,Clothing
2019-10-06 09:00:00,cart,7,1617,235.26,Books
2019-10-11 11:00:00,view,16,4704,222.51,Home
2019-10-01 13:00:00,purchase,4,423,251.87,Home
2019-10-13 09:00:00,cart,3,4966,207.04,Electronics
2019-10-18 01:00:00,purchase,14,4095,208.23,Electronics
2019-10-20 04:00:00,view,4,4097,138.75,Clothing
2019-10-21 13:00:00,cart,9,3022,178.04,Home
2019-10-26 22:00:00,cart,11,4204,207.78,Home
2019-10-07 16:00:00,cart,1,3863,160.85,Books
2019-10-04 17:00:00,view,9,3475,209.51,Clothing
2019-10-27 09:00:00,cart,8,2834,266.17,Electronics
2019-10-05 20:00:00,view,15,4790,134.08,Clothing
2019-10-31 05:00:00,cart,8,3217,137.96,Books
2019-10-27 02:00:00,cart,20,3930,235.33,Electronics
2019-10-16 12:00:00,view,7,1694,101.61,Books
2019-10-31 10:00:00,view,14,994,32.35,Electronics
2019-10-04 00:00:00,cart,18,4634,120.92,Electronics
2019-10-10 09:00:00,view,3,1991,159.01,Home
2019-10-20 18:00:00,view,15,4549,90.88,Electronics
2019-10-11 20:00:00,cart,20,21,205.45,Electronics
2019-10-29 18:00:00,cart,6,4360,165.9,Electronics
2019-10-03 00:00:00,view,15,669,96.93,Books
2019-10-18 00:00:00,view,14,4256,59.69,Clothing
2019-10-19 07:00:00,cart,11,4544,222.46,Books
2019-10-21 05:00:00,cart,8,984,10.3,Books
2019-10-08 22:00:00,view,8,4773,116.23,Books
2019-10-12 07:00:00,view,5,3720,101.0,Books
2019-10-27 03:00:00,view,16,2490,45.37,Electronics
2019-10-07 01:00:00,purchase,7,6,288.97,Clothing
2019-10-26 15:00:00,view,1,356,105.31,Electronics
2019-10-18 10:00:00,view,5,403,256.67,Books
2019-10-24 15:00:00,view,3,4073,143.38,Clothing
2019-10-23 02:00:00,view,13,3941,178.77,Clothing
2019-10-07 10:00:00,cart,20,2450,182.24,Books
2019-10-18 15:00:00,view,17,1625,172.19,Clothing
2019-10-27 21:00:00,view,1,2984,282.38,Books
2019-10-14 09:00:00,view,19,60,178.89,Electronics
2019-10-30 23:00:00,view,4,578,297.63,Electronics
2019-10-15 00:00:00,cart,13,1686,110.91,Clothing
2019-10-05 10:00:00,view,19,1902,189.81,Home
2019-10-13 01:00:00,cart,18,1057,284.1,Books
2019-10-30 12:00:00,view,11,1300,205.17,Electronics
2019-10-10 21:00:00,view,9,1698,83.02,Clothing
2019-10-27 21:00:00,view,3,867,252.82,Electronics
2019-10-28 07:00:00,purchase,16,1383,162.22,Clothing
2019-10-11 20:00:00,view,17,949,220.96,Books
2019-10-03 13:00:00,cart,13,3132,17.6,Electronics
2019-10-23 11:00:00,view,6,66,125.7,Home
2019-10-10 15:00:00,view,7,1308,195.56,Electronics
2019-10-25 06:00:00,view,9,4563,206.16,Clothing
2019-10-14 17:00:00,purchase,5,1720,165.9,Books
2019-10-16 01:00:00,view,5,2059,21.76,Home
2019-10-25 02:00:00,cart,15,171,242.14,Books
2019-10-12 20:00:00,purchase,4,764,192.97,Electronics
2019-10-14 17:00:00,view,10,176,37.81,Electronics
2019-10-12 15:00:00,view,9,1722,260.74,Electronics
2019-10-12 09:00:00,view,7,2745,190.87,Clothing
2019-10-17 07:00:00,view,15,3726,255.72,Electronics
2019-10-26 01:00:00,view,19,998,251.84,Clothing
2019-10-12 05:00:00,cart,10,1880,210.7,Clothing
2019-10-17 06:00:00,cart,7,4090,93.09,Home
2019-10-21 19:00:00,cart,3,3254,233.94,Books
2019-10-09 08:00:00,purchase,3,4738,105.3,Home
2019-10-09 14:00:00,view,20,3114,108.97,Home
2019-10-29 22:00:00,view,18,2292,203.44,Home
2019-10-23 10:00:00,view,13,2662,272.61,Home
2019-10-18 21:00:00,view,12,2697,139.43,Books
2019-10-21 01:00:00,view,17,33,172.92,Clothing
2019-10-01 21:00:00,view,17,2425,75.36,Books
2019-10-20 03:00:00,cart,11,2372,204.33,Electronics
2019-10-16 19:00:00,purchase,17,448,99.32,Books
2019-10-17 22:00:00,view,20,2913,267.31,Books
2019-10-12 03:00:00,cart,17,3263,10.55,Home
2019-10-03 12:00:00,cart,19,2440,148.74,Books
2019-10-06 23:00:00,view,7,827,251.14,Clothing
2019-10-30 11:00:00,view,19,2408,95.22,Books
2019-10-13 16:00:00,purchase,2,4236,150.66,Home
2019-10-15 11:00:00,cart,10,1680,40.67,Home
2019-10-02 15:00:00,purchase,6,4674,43.63,Books
2019-10-02 03:00:00,view,16,3183,194.81,Electronics
2019-10-23 05:00:00,view,8,2731,244.36,Electronics
2019-10-17 16:00:00,view,4,4206,27.54,Books
2019-10-16 18:00:00,purchase,20,2243,71.82,Books
2019-10-08 12:00:00,view,11,3055,134.9,Books
2019-10-24 02:00:00,view,18,2633,287.92,Electronics
2019-10-06 05:00:00,view,15,1009,37.8,Electronics
2019-10-06 21:00:00,view,16,2439,231.44,Clothing
2019-10-15 06:00:00,view,8,1525,187.34,Electronics
2019-10-09 20:00:00,cart,17,4506,131.9,Electronics
2019-10-08 16:00:00,view,2,2512,95.02,Clothing
2019-10-21 00:00:00,view,17,1951,118.71,Home
2019-10-21 04:00:00,view,15,2712,132.64,Home
2019-10-26 13:00:00,view,20,3512,263.87,Electronics
2019-10-13 22:00:00,view,7,2111,295.93,Clothing
2019-10-03 06:00:00,view,11,3482,287.43,Electronics
2019-10-09 11:00:00,cart,19,2075,52.42,Books
2019-10-31 09:00:00,view,6,2086,18.41,Clothing
2019-10-19 11:00:00,view,18,1521,71.71,Books
2019-10-23 00:00:00,view,9,1915,98.05,Home
2019-10-01 05:00:00,view,16,3803,143.25,Clothing
2019-10-17 01:00:00,view,13,591,158.61,Electronics
2019-10-02 03:00:00,cart,8,3060,117.51,Books
2019-10-18 15:00:00,cart,17,507,277.95,Clothing
2019-10-29 13:00:00,cart,14,3865,220.23,Clothing
2019-10-31 00:00:00,view,9,3780,211.36,Home
2019-10-17 18:00:00,view,6,2646,177.38,Books
2019-10-15 04:00:00,cart,16,4059,171.85,Books
2019-10-30 07:00:00,view,3,4105,135.13,Books
